id;asn;location
"23711";"28669";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23712";"263647";"IX.br (PTT.br) Maringá: ATM/MPLA"
"23713";"263647";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23714";"267224";"IX.br (PTT.br) Fortaleza: ATM/MPLA"
"23715";"267224";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23716";"267224";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"23717";"132556";"Extreme IX Mumbai: Extreme IX"
"23718";"47626";"Global-IX"
"23719";"47626";"DATAIX"
"23720";"47626";"MSK-IX Rostov-on-Don"
"23721";"47626";"AMS-IX"
"23722";"47626";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"23723";"47626";"MSK-IX Moscow: MSK-IX peering network"
"23724";"47626";"PITER-IX Moscow: MSK_PEERING_VLAN"
"23725";"47626";"DTEL-IX: PUBLIC"
"23726";"47626";"GigaNET: Global exchange"
"23727";"47626";"Eurasia Peering IX: Peering LAN"
"23728";"39522";"LONAP: LON0"
"23729";"39522";"LINX Scotland: LINX Scotland"
"23730";"39522";"LINX LON1: Main"
"23731";"24620";"SMILE-IXP: VLAN333"
"23732";"21808";"Equinix Chicago"
"23733";"21808";"Equinix Ashburn"
"23734";"21808";"Equinix San Jose"
"23735";"21808";"Equinix Los Angeles"
"23736";"21808";"Equinix Dallas"
"23737";"267198";"IX.br (PTT.br) João Pessoa: ATM/MLPA"
"23738";"51784";"DTEL-IX: PUBLIC"
"23739";"51784";"KM-IX: Main"
"23740";"51784";"GigaNET: Global exchange"
"23741";"204355";"France-IX Paris"
"23742";"204355";"AMS-IX"
"23743";"204911";"Community-IX"
"23744";"51048";"LINX LON1: Main"
"23745";"51048";"LONAP: LON0"
"23746";"137080";"npIX JWL"
"23747";"137080";"npIX PTS"
"23748";"8194";"SMILE-IXP: VLAN333"
"23749";"23379";"FL-IX"
"23750";"5523";"MSK-IX Moscow: MSK-IX peering network"
"23751";"37395";"NAPAfrica IX Johannesburg: Peering"
"23752";"59922";"Equinix Warsaw"
"23753";"59922";"GigaNET: Global exchange"
"23754";"132890";"MyIX"
"23755";"204345";"KleyReX: Peering LAN"
"23756";"204526";"KleyReX: Peering LAN"
"23757";"204526";"Speed-IX: SPEED-IX"
"23758";"204526";"MS-IX: MS-IX Peering LAN"
"23759";"204526";"DE-CIX Dusseldorf: DE-CIX Dusseldorf Peering LAN"
"23760";"29124";"MSK-IX Moscow: MSK-IX peering network"
"23761";"7539";"PacificWave"
"23762";"7539";"TPIX-TW"
"23763";"262818";"IX.br (PTT.br) Natal: ATM/MPLA"
"23764";"53282";"OmahaIX"
"23765";"48654";"MSK-IX Moscow: MSK-IX peering network"
"23766";"48654";"DATAIX"
"23767";"52952";"IX.br (PTT.br) Florianópolis: ATM/MPLA"
"23768";"55128";"NNENIX: NNENIX-IXP-LAN"
"23769";"267088";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23770";"262518";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23771";"207056";"DATAIX"
"23772";"207056";"PITER-IX St. Petersburg: SPB_PEERING_VLAN"
"23773";"394140";"SIX Seattle: MTU 1500"
"23774";"53107";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23775";"29056";"VIX"
"23776";"134715";"btIX: TTPL-LAN"
"23777";"15566";"BiX"
"23778";"24739";"CLOUD-IX SPB"
"23779";"24739";"PIRIX"
"23780";"24739";"MSK-IX Saint-Petersburg: MSK-IX Saint-Petersburg peering network"
"23781";"24739";"PITER-IX Moscow: MSK_PEERING_VLAN"
"23782";"24739";"MSK-IX Moscow: MSK-IX peering network"
"23783";"24739";"PITER-IX Riga: RIX_PEERING_VLAN"
"23784";"24739";"PITER-IX St. Petersburg: SPB_PEERING_VLAN"
"23785";"267055";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23786";"266623";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23787";"20001";"DRF IX"
"23788";"4680";"JPIX TOKYO"
"23789";"4680";"BBIX Tokyo"
"23790";"8636";"MSK-IX Moscow: MSK-IX peering network"
"23791";"8636";"W-IX: vlan800"
"23792";"8636";"Eurasia Peering IX: Peering LAN"
"23793";"8636";"DATAIX"
"23794";"8636";"Global-IX"
"23795";"8636";"PITER-IX Moscow: MSK_PEERING_VLAN"
"23796";"56444";"LINX LON1: Main"
"23797";"56444";"LINX LON2"
"23798";"197473";"DE-CIX Hamburg: DE-CIX Hamburg Peering LAN"
"23799";"197473";"DE-CIX Dusseldorf: DE-CIX Dusseldorf Peering LAN"
"23800";"197473";"DE-CIX Munich: DE-CIX Munich Peering LAN"
"23801";"197473";"ECIX-HAM"
"23802";"267280";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23803";"396040";"SIX Seattle: MTU 1500"
"23804";"34993";"Lillix"
"23805";"34993";"France-IX Paris"
"23806";"34993";"Hopus"
"23807";"24638";"MSK-IX Moscow: MSK-IX peering network"
"23808";"24638";"DATAIX"
"23809";"24638";"CLOUD-IX MSK"
"23810";"24638";"W-IX: vlan800"
"23811";"24638";"DataLine-IX"
"23812";"24638";"Eurasia Peering IX: Peering LAN"
"23813";"24638";"SFO-IX: SFO-IX"
"23814";"14204";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23815";"6596";"FCIX"
"23816";"57096";"KG-IX Bishkek: peering network"
"23817";"56056";"DE-CIX Mumbai: Mumbai IX"
"23818";"25454";"MD-IX"
"23819";"25454";"KIVIX: Main"
"23820";"27660";"AMS-IX Caribbean"
"23821";"328043";"NAPAfrica IX Cape Town"
"23822";"60975";"MINAP Milan: MINAP"
"23823";"133967";"Extreme IX Delhi: Extreme IX LAN"
"23824";"28156";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23825";"36707";"Digital Realty New York"
"23826";"198891";"EPIX.Warszawa-KIX"
"23827";"198891";"EPIX.Katowice"
"23828";"63131";"TorIX"
"23829";"266444";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23830";"266444";"IX.br (PTT.br) Curitiba: ATM/MPLA"
"23831";"136665";"Extreme IX Mumbai: Extreme IX"
"23832";"137102";"DE-CIX Mumbai: Mumbai IX"
"23833";"134946";"Extreme IX Delhi: Extreme IX LAN"
"23834";"327767";"NAPAfrica IX Johannesburg: Peering"
"23835";"197883";"Equinix Paris: Equinix IX - PA Metro"
"23836";"42244";"Eurasia Peering IX: Peering LAN"
"23837";"267530";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23838";"44484";"PITER-IX St. Petersburg: SPB_PEERING_VLAN"
"23839";"44484";"DATAIX"
"23840";"44484";"PIRIX"
"23841";"60082";"CATNIX"
"23842";"63996";"AIX-BD: Main"
"23843";"266098";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23844";"264461";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23845";"61481";"CABASE-BRC - IX Argentina (Bariloche): BRC"
"23846";"12630";"FICIX 1 (Espoo): IPv4+IPv6 MTU 1500"
"23847";"12630";"FICIX 2 (Helsinki): IPv4+IPv6 MTU 1500"
"23848";"27202";"Equinix Chicago"
"23849";"27202";"Equinix Ashburn"
"23850";"267264";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23851";"204631";"SwissIX: Peering"
"23852";"394352";"MBIX: Public Peering"
"23853";"137095";"Extreme IX Delhi: Extreme IX LAN"
"23854";"328055";"CAS-IX: Main"
"23855";"263461";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23856";"32708";"NAPAfrica IX Johannesburg: Peering"
"23857";"32708";"DE-CIX Dusseldorf: DE-CIX Dusseldorf Peering LAN"
"23858";"32708";"4b42 Internet Exchange Point: Switzerland"
"23859";"52554";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23860";"52554";"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
"23861";"204390";"LIXP: public peering vlan"
"23862";"204390";"BALT-IX: BALT-IX"
"23863";"19037";"CABASE-BUE - IX Argentina (Buenos Aires): BUE"
"23864";"19037";"IXpy: ISPs"
"23865";"49028";"Equinix Paris: Equinix IX - PA Metro"
"23866";"49028";"LyonIX: lyonix-peering"
"23867";"267279";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23868";"64233";"Equinix New York"
"23869";"39067";"BALT-IX: BALT-IX"
"23870";"39067";"LIXP: public peering vlan"
"23871";"39067";"Litix: Litix"
"23872";"43627";"LIXP: public peering vlan"
"23873";"43627";"BALT-IX: BALT-IX"
"23874";"17689";"JPIX TOKYO"
"23875";"62432";"PITER-IX St. Petersburg: SPB_PEERING_VLAN"
"23876";"267294";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23877";"266926";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23878";"63774";"DIX-IE"
"23879";"205384";"EPIX.Katowice"
"23880";"396316";"MBIX: Public Peering"
"23881";"200675";"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
"23882";"200675";"Netnod Stockholm GREEN -- MTU4470: STH-A -- MTU4470"
"23883";"200675";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"23884";"200675";"Netnod Stockholm BLUE -- MTU4470: STH-B -- MTU4470"
"23885";"16827";"TPAIX"
"23886";"39479";"VSIX: Primary"
"23887";"39479";"TOP-IX: Public Peering VLAN"
"23888";"267428";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23889";"267355";"IX.br (PTT.br) Fortaleza: ATM/MPLA"
"23890";"396480";"FCIX"
"23891";"133469";"Extreme IX Mumbai: Extreme IX"
"23892";"262587";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"23893";"262587";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23894";"64271";"YJSNPIX: CAN-LAN-01"
"23895";"64271";"SIX Seattle: MTU 1500"
"23896";"64271";"LONAP: LON0"
"23897";"64271";"LINX LON1: Main"
"23898";"64271";"LINX LON2"
"23899";"64271";"AMS-IX"
"23900";"64271";"FCIX"
"23901";"64271";"KCIX"
"23902";"64271";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23903";"64271";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"23904";"64271";"DE-CIX Dusseldorf: DE-CIX Dusseldorf Peering LAN"
"23905";"64271";"DE-CIX Hamburg: DE-CIX Hamburg Peering LAN"
"23906";"64271";"DE-CIX Munich: DE-CIX Munich Peering LAN"
"23907";"64271";"Global-IX"
"23908";"64271";"DATAIX"
"23909";"64271";"PITER-IX St. Petersburg: SPB_PEERING_VLAN"
"23910";"64271";"HKIX: HKIX Peering LAN"
"23911";"204680";"BW-IX Karlsruhe: PeeringLAN"
"23912";"52188";"IXP.mk: Peering LAN"
"23913";"29962";"FCIX"
"23914";"44332";"LINX LON1: Main"
"23915";"44332";"LINX LON2"
"23916";"17465";"DE-CIX Mumbai: Mumbai IX"
"23917";"17465";"Extreme IX Mumbai: Extreme IX"
"23918";"9129";"KIXP - Nairobi: Peering LAN"
"23919";"9129";"KIXP - Mombasa: Peering LAN"
"23920";"9129";"KIXP - Mombasa icolo: Main"
"23921";"267124";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23922";"22381";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23923";"22381";"NYIIX"
"23924";"22381";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"23925";"22381";"DE-CIX New York: DE-CIX New York Peering LAN"
"23926";"266423";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23927";"266423";"IX.br (PTT.br) Fortaleza: ATM/MPLA"
"23928";"37317";"NAPAfrica IX Johannesburg: Peering"
"23929";"37317";"NAPAfrica IX Cape Town"
"23930";"266776";"PIT Santiago - PIT Chile: LAN"
"23931";"265076";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"23932";"265076";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23933";"394073";"SIX Seattle: MTU 1500"
"23934";"23815";"JPIX TOKYO"
"23935";"23815";"JPIX OSAKA"
"23936";"29182";"Eurasia Peering IX: Peering LAN"
"23937";"203690";"MegaIX Ashburn: MegaIX"
"23938";"135177";"Remki Internet Exchange (RIX): Remki IX"
"23939";"50340";"MSK-IX Moscow: MSK-IX peering network"
"23940";"50340";"PITER-IX Moscow: MSK_PEERING_VLAN"
"23941";"50340";"CLOUD-IX MSK"
"23942";"50340";"DataLine-IX"
"23943";"50340";"Eurasia Peering IX: Peering LAN"
"23944";"50340";"W-IX: vlan800"
"23945";"50340";"DATAIX"
"23946";"50340";"Global-IX"
"23947";"15035";"CoreSite - Any2 California"
"23948";"15035";"CoreSite - Any2 Silicon Valley"
"23949";"53758";"FCIX"
"23950";"60051";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"23951";"266341";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"23952";"205296";"EPIX.Katowice"
"23953";"205296";"EPIX.Warszawa-KIX"
"23954";"37618";"NAPAfrica IX Johannesburg: Peering"
"23955";"199163";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"23956";"199163";"KleyReX: Peering LAN"
"23957";"19382";"TorIX"
"23958";"15624";"EPIX.Katowice"
"23959";"15624";"EPIX.Warszawa-KIX"
"23960";"60964";"EPIX.Katowice"
"23961";"60646";"EPIX.Katowice"
"23962";"60646";"EPIX.Warszawa-KIX"
"23963";"60646";"TPIX Warsaw"
"23964";"204086";"EPIX.Warszawa-KIX"
"23965";"57332";"EPIX.Warszawa-KIX"
"23966";"47884";"EPIX.Warszawa-KIX"
"23967";"205810";"EPIX.Warszawa-KIX"
"23968";"198493";"EPIX.Katowice"
"23969";"198493";"EPIX.Warszawa-KIX"
"23970";"205813";"EPIX.Warszawa-KIX"
"23971";"23858";"IX Australia (Sydney NSW): NSW-IX"
"23972";"31621";"POZIX"
"23973";"31621";"Thinx"
"23974";"42656";"EPIX.Katowice"
"23975";"42656";"EPIX.Warszawa-KIX"
"23976";"42656";"Thinx"
"23977";"327996";"NAPAfrica IX Johannesburg: Peering"
"23978";"327996";"NAPAfrica IX Durban"
"23979";"327996";"NAPAfrica IX Cape Town"
"23980";"38949";"NIX.SK"
"23981";"38949";"SIX.SK"
"23982";"38949";"NIX.CZ: Public peering VLAN"
"23983";"51132";"STHIX - Stockholm: STH Peering"
"23984";"202939";"Speed-IX: SPEED-IX"
"23985";"24429";"Equinix Hong Kong"
"23986";"24429";"MyIX"
"23987";"24429";"BBIX Tokyo"
"23988";"24429";"Equinix Singapore"
"23989";"24429";"TPIX-TW"
"23990";"24429";"NAPAfrica IX Johannesburg: Peering"
"23991";"24429";"MSK-IX Moscow: MSK-IX peering network"
"23992";"24429";"MegaIX Sydney: MegaIX"
"23993";"24429";"MegaIX Melbourne: MegaIX"
"23994";"24429";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"23995";"24429";"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
"23996";"24429";"Netnod Stockholm GREEN -- MTU4470: STH-A -- MTU4470"
"23997";"24429";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"23998";"24429";"Netnod Stockholm BLUE -- MTU4470: STH-B -- MTU4470"
"23999";"24429";"LINX LON1: Main"
"24000";"24429";"AMS-IX"
"24001";"24429";"ESPANIX Madrid Lower LAN"
"24002";"24429";"MIX-IT"
"24003";"24429";"Equinix Ashburn"
"24004";"24429";"Equinix San Jose"
"24005";"24429";"BBIX Thailand: Main"
"24006";"24429";"JPIX TOKYO"
"24007";"24429";"JPIX OSAKA"
"24008";"24429";"TH-IX"
"24009";"24429";"CSL Thai-IX Bangkok: Main"
"24010";"24429";"France-IX Paris"
"24011";"56324";"EPIX.Katowice"
"24012";"56324";"EPIX.Warszawa-KIX"
"24013";"328262";"NAPAfrica IX Durban"
"24014";"328262";"DINX: DINX Peering"
"24015";"328262";"NAPAfrica IX Johannesburg: Peering"
"24016";"328262";"NAPAfrica IX Cape Town"
"24017";"204558";"LINX Manchester"
"24018";"137331";"OpenIXP / NiCE"
"24019";"137331";"CDIX"
"24020";"137331";"CLOUDXCHANGE - CXC"
"24021";"137331";"BatamIX: Peering LAN"
"24022";"393979";"MASS-IX: ISP Peering LAN"
"24023";"393979";"AMS-IX Chicago"
"24024";"41006";"EPIX.Katowice"
"24025";"203255";"EPIX.Warszawa-KIX"
"24026";"393507";"FCIX"
"24027";"197155";"EPIX.Warszawa-KIX"
"24028";"197155";"Thinx"
"24029";"52562";"IX.br (PTT.br) Campina Grande: ATM/MPLA"
"24030";"205389";"LINX LON1: Main"
"24031";"205389";"LONAP: LON0"
"24032";"48337";"PhillyIX"
"24033";"26370";"SIX Seattle: MTU 1500"
"24034";"37412";"NAPAfrica IX Johannesburg: Peering"
"24035";"204671";"CLOUD-IX MSK"
"24036";"204671";"PITER-IX Tallinn: TLL_PEERING VLAN"
"24037";"204671";"PITER-IX St. Petersburg: SPB_PEERING_VLAN"
"24038";"204671";"PITER-IX Moscow: MSK_PEERING_VLAN"
"24039";"204671";"PITER-IX Riga: RIX_PEERING_VLAN"
"24040";"265999";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"24041";"21453";"DATAIX"
"24042";"21453";"W-IX: vlan800"
"24043";"21453";"Global-IX"
"24044";"21453";"CLOUD-IX MSK"
"24045";"21183";"ANIX - Albanian Neutral Internet eXchange: Peering-VLan"
"24046";"265158";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"24047";"57701";"EPIX.Katowice"
"24048";"202626";"EPIX.Katowice"
"24049";"202626";"EPIX.Warszawa-KIX"
"24050";"198279";"ANIX - Albanian Neutral Internet eXchange: Peering-VLan"
"24051";"134895";"ANI-IX Delhi"
"24052";"12508";"SIX.SK"
"24053";"12508";"NIX.SK"
"24054";"205819";"EPIX.Katowice"
"24055";"57101";"EPIX.Katowice"
"24056";"57101";"Equinix Warsaw"
"24057";"206184";"EPIX.Warszawa-KIX"
"24058";"206184";"EPIX.Katowice"
"24059";"6471";"PIT entel"
"24060";"27925";"PIT entel"
"24061";"19228";"PIT entel"
"24062";"32261";"UAE-IX: UAE-IX Peering LAN"
"24063";"32261";"Extreme IX Mumbai: Extreme IX"
"24064";"32261";"SH-IX"
"24065";"32261";"DE-CIX Mumbai: Mumbai IX"
"24066";"32261";"DE-CIX Istanbul: DE-CIX Istanbul Peering LAN"
"24067";"32261";"DE-CIX Madrid: DE-CIX Madrid Peering LAN"
"24068";"32261";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"24069";"32261";"GR-IX::Athens: Peering Lan"
"24070";"32261";"AMS-IX"
"24071";"32261";"France-IX Paris"
"24072";"32261";"DE-CIX Marseille: DE-CIX Marseille Peering LAN"
"24073";"32261";"LINX LON1: Main"
"24074";"32261";"Equinix Warsaw"
"24075";"32261";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"24076";"32261";"DIX: DIX LAN"
"24077";"32261";"SwissIX: Peering"
"24078";"32261";"France-IX Marseille"
"24079";"32261";"Peering.cz"
"24080";"32261";"NetIX: NetIX"
"24081";"32261";"CATNIX"
"24082";"32261";"DE-CIX Lisbon: DE-CIX Lisbon Peering LAN"
"24083";"203582";"LINX LON1: Main"
"24084";"43853";"STHIX - Stockholm: STH Peering"
"24085";"43853";"SOLIX"
"24086";"33166";"TorIX"
"24087";"33166";"Digital Realty New York"
"24088";"43623";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"24089";"43623";"DE-CIX Hamburg: DE-CIX Hamburg Peering LAN"
"24090";"43623";"DE-CIX Dusseldorf: DE-CIX Dusseldorf Peering LAN"
"24091";"43623";"DE-CIX Munich: DE-CIX Munich Peering LAN"
"24092";"204971";"EPIX.Katowice"
"24093";"12491";"LINX LON1: Main"
"24094";"12491";"UIXP"
"24095";"28319";"PIT Santiago - PIT Chile: LAN"
"24096";"132836";"MegaIX Brisbane: MegaIX"
"24097";"64234";"VANIX"
"24098";"137409";"AKL-IX (Auckland NZ): AKL-IX"
"24099";"137409";"IX Australia (Sydney NSW): NSW-IX"
"24100";"137409";"IX Australia (Melbourne VIC): VIC-IX"
"24101";"137409";"IX Australia (Perth WA): WA-IX"
"24102";"137409";"IX Australia (Brisbane QLD): QLD-IX"
"24103";"137409";"MegaIX Sydney: MegaIX"
"24104";"137409";"MegaIX Auckland: MegaIX"
"24105";"137409";"CoreSite - Any2 California"
"24106";"137409";"Equinix Singapore"
"24107";"137409";"IX Australia (Adelaide SA): SA-IX"
"24108";"137409";"MegaIX Melbourne: MegaIX"
"24109";"137409";"SGIX: Peering LAN"
"24110";"137409";"MegaIX Brisbane: MegaIX"
"24111";"137409";"EdgeIX - Sydney: Main"
"24112";"137409";"Equinix Sydney"
"24113";"198857";"EPIX.Katowice"
"24114";"198857";"TPIX Warsaw"
"24115";"51492";"Stuttgart-IX: PeeringLAN"
"24116";"51492";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"24117";"135267";"DE-CIX Mumbai: Mumbai IX"
"24118";"136364";"DE-CIX Mumbai: Mumbai IX"
"24119";"39614";"BCIX: BCIX Peering LAN"
"24120";"134337";"Extreme IX Delhi: Extreme IX LAN"
"24121";"64477";"EPIX.Katowice"
"24122";"3789";"MICE: Shared Peering"
"24123";"202006";"EPIX.Warszawa-KIX"
"24124";"136857";"OpenIXP / NiCE"
"24125";"204346";"EPIX.Warszawa-KIX"
"24126";"197837";"EPIX.Warszawa-KIX"
"24127";"34409";"EPIX.Warszawa-KIX"
"24128";"34409";"TPIX Warsaw"
"24129";"34409";"Equinix Warsaw"
"24130";"265806";"CABASE-BUE - IX Argentina (Buenos Aires): BUE"
"24131";"264650";"CABASE-COR - IX Argentina (Cordoba): COR"
"24132";"202488";"IX Liverpool Titanic: Titanic"
"24133";"202488";"IX Liverpool Mersey: Mersey"
"24134";"202488";"IX Liverpool Internet of Things LAN: Internet of Things LAN"
"24135";"202488";"IX Liverpool GRX Peering Exchange (5G): GRX Peering Exchange (5G)"
